time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-1.28664050515,-7.48480067099,23.0507693934,5.98826634367,0.0422587054778,0.0,-1.05552070124,-5.57249212327,4.72882706042,-0.212643663669,-0.0176816557057,0.0,431.61376453459417,430.30969439128955,431.4631348595525,430.95796263248707
3.960000000000003,-1.35072677385,-7.82483155808,23.333195313,5.97516871747,0.0419673477221,0.0,-1.08063050529,-5.76297988749,4.68461178327,-0.233033004298,0.0129676925138,0.0,435.6934693566256,438.24907688282894,438.8240124954166,437.0792677442457
4.020000000000002,-1.41638965283,-8.17704183037,23.6144311545,5.96182016378,0.0426950319665,0.0,-1.10817843808,-5.97852315037,4.68874865964,-0.207029574098,0.0103936349708,0.0,455.4121328867997,455.2060261035215,454.1801280959657,456.2128038626677
4.080000000000001,-1.48357929863,-8.54140697091,23.892687768,5.94990738216,0.0440613467429,0.0,-1.13156024425,-6.16803933331,4.58596729705,-0.185475684146,0.0401486506699,0.0,419.44373787322826,422.0206446663219,421.74784158020793,423.56454346146654
4.14,-1.55237070493,-8.9186308144,24.1683447017,5.93925399869,0.0460404970939,0.0,-1.16167045804,-6.40703519327,4.60134838583,-0.165173060428,0.0121140749617,0.0,463.4938420419982,461.28515186243357,462.0907390353082,463.65937627565023
4.199999999999998,-1.62277656893,-9.30878196951,24.4402378175,5.92914278383,0.0465447942005,0.0,-1.18524917507,-6.59898119698,4.46147154941,-0.176221397095,-0.000297081112585,0.0,412.5304355087486,411.4326608773891,413.30632891295267,412.301421142583
4.259999999999997,-1.6949798021,-9.7134549913,24.7112169942,5.91847296433,0.0461254396988,0.0,-1.22144750649,-6.89098992227,4.56922179954,-0.181254277895,-0.0257894565984,0.0,495.48012457315514,493.6021184181662,495.7231700836823,495.32616644109635
4.319999999999996,-1.76897348036,-10.1330592539,24.9810638622,5.9081165914,0.0442636908493,0.0,-1.24490253239,-7.0968486141,4.42528648087,-0.159335186141,-0.0443889404053,0.0,416.28165219183114,414.6499575280836,415.8005397854574,417.6856556342235
4.379999999999995,-1.84442394757,-10.5658622736,25.2438184948,5.89841373836,0.0411710703742,0.0,-1.26988909907,-7.3308743344,4.33247790603,-0.166948431138,-0.0723708018868,0.0,436.6416968304268,434.29837576899854,435.2380737518408,434.57466601964546
4.439999999999993,-1.92140988585,-11.0137516681,25.5029394494,5.88846368363,0.0364263335232,0.0,-1.29588810296,-7.59969385496,4.30366606242,-0.163696974557,-0.0979274220433,0.0,460.17918025149316,458.14609457815413,458.0382900247754,458.2714968754021
